Vuh--Victor Simms. What are you going to do to me?	V……Victor Simms。你想對我做什麼？
You hold up your finger to see which way the wind is blowing.	你舉起手指，想看看風往哪個方向吹。
The sky always looks better when seen through the trees.	透過樹梢望去，天空總是顯得更美。
You draw your service revolver.	你拔出你的警用左輪手槍。
You've already read him his rights. Time to proceed.	你已經對他宣讀過米蘭達權利了。該繼續進行了。
You've already taken care of that.	你已經處理過那件事了。
Good job, Bonds, you arrested them before the drugs had changed hands. The case was thrown out of court. When Lt. Morgan found out you couldn't handle a simple drug bust, he dropped you out of Narcotics within the hour.	幹得好，Bonds，你在毒品交易完成之前就逮捕了他們。這起案子因此被法院駁回。Morgan 中尉發現你連一次簡單的毒品查緝行動都搞不定後，不到一小時就把你踢出了緝毒組。
Where is that little creep, anyway?	話說回來，那個小混蛋到底跑去哪了？
"Kiss this," he says while displaying what is probably his best side.	「來親這個啊，」他說著，亮出他大概自認最上相的那一面。
FREEZE! POLICE!	不許動！警察！
I see you caught the other one, Sonny. Good job.	看來你抓到另一個了，Sonny。幹得好。
Looks like he was probably the star of his high school track team, huh? Lt. Morgan was not pleased that you couldn't handle a simple drug bust. You've been sent back to Traffic patrol. Maybe next time you'll remember to cuff your suspects.	看樣子他大概是高中田徑隊的當家主力吧？Morgan 中尉對你連一次簡單的毒品查緝都搞不定很不滿意。你被調回交通巡邏隊了。也許下次你會記得先幫嫌犯上銬。
Hey, that boy can move! Guess you should have ordered him to "halt", huh, Bonds? After you fouled up this simple drug bust, Lt. Morgan lost all confidence in you. You're back on traffic patrol.	嘿，那小子跑得真快！Bonds，你早該喊他『站住』的吧？搞砸這次簡單的毒品查緝行動後，Morgan 中尉對你徹底失去信心了。你被調回交通巡邏隊。
Looks like they weren't very afraid of you. Have a weapon ready next time.	看來他們一點都不怕你。下次先把武器準備好。
Your mom? Your MOM? Man, I should have known better than to deal with little pukes in diapers like you. Forget it. I'm outta here, man.	你媽？你『媽』？老兄，我早該知道不該跟你這種還包著尿布的小屁孩打交道。算了，我閃人了，老兄。
No! No, wait, please! I have the money! All of it, right here! Please, let me have the stuff. I need it, man!	不！不，等等，拜託！錢我都有！全部都在這裡！拜託，把貨給我。我需要它，老兄！
Well...all right. I can be a nice guy. But the price is going up next time. And don't you ever be late again, do you understand me?	好吧……行。我可以當個好人。但下次價錢要漲了。還有，你以後絕對不准再遲到，聽懂了嗎？
