What are you doing in my courtroom? You're not on my docket. Get out of here and stop wasting taxpayers' money!	你在我的法庭裡做什麼？你根本不在我的排期上。給我出去，別再浪費納稅人的錢了！
...and although a jury of your peers has found you innocent, young man, my personal opinion is that your actions are absolutely unforgiveable. Rest assured that if I ever see you in this courtroom again, I'll throw the book at you.	……儘管由你的同儕組成的陪審團判你無罪，年輕人，但我個人認為你的所作所為完全不可原諒。你放心，要是讓我再看到你出現在這個法庭上，我一定會用最重的罪名辦你。
I'm not talking Robert's Rules of Order here. I'm talking the entire Encyclopedia. Do you understand me?	我說的可不是《羅伯特議事規則》那種小兒科。我說的是整套百科全書等級的規矩。你聽懂了嗎？
Your Honor, I--	庭上，我——
Good. I'm glad we understand each other. Remember, one misstep, and you've HAD IT!	很好。很高興我們彼此理解。記住，只要走錯一步，你就完了！
BONDS?!	BONDS？！
You have no business being here, Officer. You're just wasting my time. Get out of here. NOW!	你沒有理由出現在這裡，警員。你只是在浪費我的時間。給我出去。馬上！
...Couldn't make it? Your star witness couldn't make it? Why, because he didn't want to miss the game this afternoon? NO! I will not grant you an extension for that, Counselor. If you can't control your own witnesses--	……來不了？你的王牌證人來不了？為什麼，因為他不想錯過今天下午的球賽嗎？不行！我不會因為這種理由准你延期的，律師。如果你連自己的證人都管不住——
Bonds, I am not in a good mood. Get out of my courtroom and stop wasting taxpayer's money before I hold you in contempt of court. SO GET OUT OF HERE! NOW!!!	Bonds，我現在心情不好。趁我還沒以藐視法庭罪名辦你之前，滾出我的法庭，別再浪費納稅人的錢了。所以給我出去！馬上！！！
...I hereby sentence you to 30 days in the County prison plus a $5,000 fine. And if I were you, young man, I'd find myself a new attorney.	……本席在此判處你郡立監獄拘役 30 天，外加罰款 5,000 美元。年輕人，要是我是你，我會另外找個律師。
Your honor, I must object! My client has been victimized by a system whose...	庭上，我必須提出異議！我的當事人是這套體制下的受害者，而這套體制……
As for you, Mister, I highly suggest you review your rules of evidence before you appear in this courtroom again. I will NOT have my time wasted with spurious accusations for which you have no evidence, objections for which you have no grounds, and constant badgering of the witnesses.	至於你，先生，我強烈建議你在下次踏進這個法庭之前，先把證據規則重新讀熟。我絕不容許你用毫無證據的指控、毫無根據的異議，以及沒完沒了地騷擾證人來浪費我的時間。
Now...what do you want, Detective?	好了……你想幹嘛，警探？
He's talking to you, Bonds. You'd better be careful. Richard Palmer is just about the toughest judge in the state of California.	他在跟你說話，Bonds。你最好小心點。Richard Palmer 大概是加州最嚴厲的法官了。
Bonds, I don't have all day.	Bonds，我沒有那麼多時間跟你耗。
Bonds, I have no time for people who have no respect. Get out of my courtroom.	Bonds，我沒空理不懂得尊重人的傢伙。滾出我的法庭。
You're this close to being held in contempt of court, Bonds. GO!!!	Bonds，你現在離藐視法庭只差這麼一點點。快滾！！！
You don't need to testify on the stand, Bonds.	Bonds，你不需要站上證人席作證。
It's the witness stand. You've sat here a few hundred times in your days as a patrolman.	這是證人席。你當巡警的那些日子裡，已經在這裡坐過幾百次了。
Please don't squeeze the suspect.	請別捏嫌犯。
It's one of the defendants on Palmer's docket. Whoever he is, he's lucky; Palmer talks loud but has a gentle touch.	這是 Palmer 排期上的其中一名被告。不管他是誰，他都算走運；Palmer 嗓門大，下手可輕得很。
You've got nothing to say to this guy.	你沒什麼話要跟這傢伙說。
Adjust Judge Palmer's windows, Bonds, and he might just adjust YOU.	Bonds，敢動 Palmer 法官的窗戶，他可能就換成「調整」你了。
The windows look out over the Courthouse lawn.	這扇窗俯瞰著法院的草坪。
Unhand that officer!	放開那位警員！
Don't you have to be somewhere, Bonds?	Bonds，你不是該去別的地方了嗎？
Gotta run, Sonny.	我得走了，Sonny。
You don't have time for idle chit-chat.	你沒空閒聊。
Bye, Sonny.	再見，Sonny。
The officer is busy.	這位警員正忙著。
Aren't you supposed to be somewhere, Bonds?	Bonds，你不是該去某個地方嗎？
Why are you lurking in the halls, Bonds? Get to work!	Bonds，你幹嘛在走廊上鬼鬼祟祟的？快去工作！
You again. Hmmph.	又是你。哼。
Hello, Bonds.	哈囉，Bonds。
Damn Gremlin. I'll kill him. Whoever he is, I'll kill him.	該死的 Gremlin。我要殺了他。不管他是誰，我都要殺了他。
It's Sgt. Dooley.	這是 Dooley 警佐。
It's always best to leave cranky Sergeants alone.	心情不好的警佐，最好別去招惹。
Considering the mood Sgt. Dooley has been in for the last several days, I'd leave him alone if I were you.	考慮到 Dooley 警佐這幾天的心情，換作是你，我會離他遠一點。
Hey, Sonny, you'd better hurry or Dooley's gonna fry your bacon for being late for the briefing.	嘿，Sonny，你最好快點，不然簡報遲到，Dooley 會把你電得死去活來。
Hi, Sonny! Did you hear Sam got tranferred to Coarsegold? Bummer, huh?	嗨，Sonny！你聽說了嗎，Sam 被調去 Coarsegold 了？真衰，對吧？
Hey, it's the Sonny-meister!	嘿，這不是 Sonny 大師嗎！
How's it going, Sonny? Cleaned up Lytton yet? ha ha.	最近怎樣，Sonny？把 Lytton 整頓乾淨了沒？哈哈。
Hey, Sonny, I'll give you a call this weekend.	嘿，Sonny，這個週末我打給你。
Hey, wake up! You're thinkin' too hard!	嘿，醒醒！你想太多了！
Oh, man, I'm late. Dooley's gonna kill me.	喔，慘了，我遲到了。Dooley 會宰了我。
Smile, Sonny!	笑一個，Sonny！
Sonny, wasn't the Gremlin's last joke awesome? Ha ha!	Sonny，Gremlin 上次那個惡作劇是不是超讚？哈哈！
Earth to Sonny, Earth to Sonny! You were lookin' a little spacey there, ha ha!	呼叫 Sonny，呼叫 Sonny！你剛剛看起來有點神遊，哈哈！
Sonny, did you see the game last night? That's the way to do it, man. Get paid five million a year to kick a little ball around, ha ha!	Sonny，你昨晚看比賽了嗎？這才是人生贏家的玩法。踢踢小球一年就能賺五百萬，哈哈！
Hey, Bonds, did you double your quota again this week? What an overachiever, man!	嘿，Bonds，你這禮拜業績又是雙倍了嗎？真是個工作狂啊！
Hey, Sonny! When are you gonna get a girlfriend, ha ha!	嘿，Sonny！你到底什麼時候才要交個女朋友啊，哈哈！
Oh, geez, Dooley had a cow over his "customized" pink uniform. The Gremlin strikes again, ay, Sonny? Ha ha!	喔，天啊，Dooley 為了他那件「客製化」的粉紅制服氣炸了。Gremlin 又出手了，是吧，Sonny？哈哈！
Oh, my baby lives in Bootjack, she's the apple of my eye And if my baby left me, I'd blow a lung and die. She hugs me in the morning and she kisses me at night, She makes me roadkill pancakes, And she's vicious in a fight.	喔，我的寶貝住在 Bootjack，她是我的掌上明珠，要是她離開我，我肯定會活活氣斷氣。她早上抱我，晚上吻我，她會煮路殺動物做成的鬆餅給我吃，她打起架來還挺兇的。
