It's already in the locker.	已經放在置物櫃裡了。
You return the contents to your briefcase and place it in the locker.	你把裡面的東西放回公事包，再放進置物櫃。
You store your personal gear in your locker.	你把個人裝備收進置物櫃。
Your Lytton PD uniform is hanging neatly on a hanger.	你的 Lytton 警局制服整齊地掛在衣架上。
There's not enough room in that towel!	那條毛巾裝不下這麼多東西！
Narcotics Detective Laura Watts says, "Sonny, you'd better not let Lieutenant Morgan or Sergeant Dooley catch you killing time in here!"	緝毒組 Laura Watts 警探說：「Sonny，你最好別讓 Morgan 中尉或 Dooley 警佐逮到你在這裡摸魚！」
"Are you lost Sonny?" Detective Laura Watts asks. "The patrol cars are out in the yard."	Laura Watts 警探問：「你迷路了嗎，Sonny？巡邏車都停在後院呢。」
"Shouldn't you be out on patrol?" Laura asks.	「你不是應該在外面巡邏嗎？」Laura 問。
The Department manuals won't help you.	警局的手冊幫不了你。
"Allow me to show you around."	「讓我帶你四處看看。」
"This file cabinet contains all our active narcotic cases, including Hoffman's file."	「這個檔案櫃裡是我們所有現正偵辦的毒品案件，包括 Hoffman 的案卷。」
"Walk this way."	「這邊請。」
"This key board contains keys to the unmarked cars that are assigned to the Narcotics Division. I've been meaning to update that clipboard hanging there."	「這面鑰匙板上是配發給緝毒組的無標誌車鑰匙。我一直想更新掛在那邊的夾板資料。」
"Sonny," Laura says earnestly, "I attended Hoffman's arraignment early this morning. He's being represented by some out-of-town, hotshot lawyer."	Laura 認真地說：「Sonny，我今天一早去參加了 Hoffman 的傳訊聆訊。幫他辯護的是個外地來的大牌律師。」
"The jerk has convinced Judge Palmer that Hoffman is who he says he is. And, that's not the worst of it..."	「那個混蛋已經說服 Palmer 法官相信 Hoffman 就是他自稱的身分。而且，這還不是最糟的……」
"Judge Palmer set Hoffman's bail at only $500,000.00!" Laura exclaims. "We've got to show cause to justify a No Bail Warrant. If Hoffman gets out on bail, we'll never see his ugly face again!"	Laura 驚呼：「Palmer 法官把 Hoffman 的保釋金訂在區區五十萬美元！我們得提出理由申請不得交保令。要是讓 Hoffman 交保出去，我們再也見不到他那張醜臉了！」
"Sonny, I have a meeting right now, and can't stay. Hoffman's your baby now and time is running out! I hope you can discover some information that will convince Judge Palmer to hold him without bail!"	「Sonny，我現在有個會議要開，沒辦法久留。Hoffman 現在歸你負責了，時間不多了！希望你能找到足夠的資訊，說服 Palmer 法官不准他交保！」
This file cabinet contains the files on the current Lytton PD active narcotics cases.	這個檔案櫃裡是 Lytton 警局目前偵辦中的毒品案件檔案。
Ah, hah! A note from Laura.	啊哈！是 Laura 留的字條。
"Bonds,\n\nWe just received a fax from Chicago PD Detective Joe Taber. He says our man Jason Taselli, (alias Hoffman, alias Pierson), is linked to a big time drug dealer by the name of Jessie Bains. Taber included a mug shot of Bains, a high stakes gambler who recently dropped out of sight in the Chicago area."	「Bonds，\n\n我們剛收到芝加哥警局 Joe Taber 警探的傳真。他說我們要找的 Jason Taselli（別名 Hoffman、別名 Pierson）與一名重量級毒販 Jessie Bains 有關聯。Taber 附上了 Bains 的嫌犯照片，此人是名高額賭徒，最近在芝加哥地區銷聲匿跡。」
You study the mug shot of Bains, and vow to remember it.	你仔細端詳 Bains 的嫌犯照片，決心記住這張臉。
You remember the anonymous letter about big-stakes gambling at the Hotel Delphoria and realize you are onto something hot.	你想起那封提到 Hotel Delphoria 高額賭博的匿名信，意識到自己挖到了大新聞。
"And," concludes the note, our Lab has matched the fingerprints on the .45-caliber automatic found in the stolen Cadillac to Taselli's prints.\n\nLaura"	字條最後寫道：「另外，鑑識實驗室已經比對出，那輛失竊 Cadillac 裡查獲的點45自動手槍上的指紋，與 Taselli 的指紋吻合。\n\nLaura」
You have no business in the Narcotics Division files.	緝毒組的檔案不歸你管。
The desk on the right has "In" and "Out" baskets, a telephone, but no nameplate.	右邊的桌上放著標示「收件」與「送件」的籃子，還有一支電話，但沒有姓名牌。
"Sonny," says Laura, "Just after you left, a hooker by the name of Sweet Cheeks Marie (who called you 'Precious'), called from the jail and said she needs to see you as soon as possible."	「Sonny，」Laura 說，「你剛離開後，一個叫 Sweet Cheeks Marie 的妓女（她都叫你『寶貝』）從監獄打電話來，說她得儘快見你。」
"But, before you go to the jail, Morgan wants to see you."	「不過，在你去監獄之前，Morgan 想先見你。」
You'd better change and get over there.	你最好換好衣服，趕過去。
"Sonny, I just got a call from the jail. Hoffman's attorney is on his way over there with a half-million dollars to bail him out."	「Sonny，我剛接到監獄的電話。Hoffman 的律師正帶著五十萬美元趕去那裡幫他交保。」
"If you've found anything at all that we can use to hold this sucker, now is the time to use it."	「你要是找到任何能拿來扣住這個混蛋的東西，現在就是用上它的時候。」
"Take whatever you have, get over to the courthouse and see if you can get a No Bail Warrant out of Judge Palmer."	「拿上你手邊有的東西，趕去法院，看看能不能從 Palmer 法官那裡申請到不得交保令。」
"Please feel free to research any and all files," Laura concludes.	「歡迎盡量查閱任何檔案，」Laura 說完便走了。
You take the keys to the undercover car.	你拿走便衣車的鑰匙。
Narcotics Detective Laura Watts is a veteran narcotics cop and all business.	緝毒組 Laura Watts 警探是位資深緝毒警官，做事一板一眼。
What keys?	什麼鑰匙？
Not here, please! The keys belong on the key board.	別放在這裡，拜託！鑰匙要掛回鑰匙板。
The message is important, but not the paper!	訊息很重要，但這張紙不重要！
Nothing in Laura's basket pertains to you.	Laura 籃子裡的東西跟你無關。
You'd better get over there!	你最好趕快過去！
The keys hanging on the key board are for the Narcotics Department's unmarked cars. Below the key board hangs a clipboard.	掛在鑰匙板上的鑰匙是緝毒組無標誌車的鑰匙。鑰匙板下方掛著一塊夾板。
The desk on the left has "In" and "Out" baskets, and a nameplate that says "Laura Watts, Narcotics Detective."	左邊的桌上放著標示「收件」與「送件」的籃子，還有一塊寫著「Laura Watts, Narcotics Detective」的姓名牌。
There's no need to open the desk.	沒有必要打開這張桌子。
You see blue sky and green bushes.	你看見藍天與綠色的灌木叢。
The bookcase contains Official Departmental Manuals.	書架上放著《警局官方手冊》。
Reading a Departmental Manual is about as much fun as reading the fine print on a life insurance policy. You'd rather read the back of a cereal box!	讀《警局官方手冊》跟讀人壽保險單上的小字一樣有趣。你寧可去讀麥片盒背面的說明！
This is a map of the City of Lytton.	這是一張 Lytton 市地圖。
Hey! It's empty!	嘿！這是空的！
Someday (if you ever move up to Narcotics) you may need keys to an unmarked car. But today is not that day.	總有一天（如果你調到緝毒組），你會需要無標誌車的鑰匙。但今天不是那一天。
Don't interrupt Laura when she's speaking.	Laura 說話時別打斷她。
"Hello, Sonny!" Laura Watts greets you. "Lieutenant Morgan is waiting for you. %s9"	Laura Watts 迎向你，說：「哈囉，Sonny！Morgan 中尉正在等你。%s9」
"Hey, Sonny," Laura Watts says, "Sergeant Dooley is expecting you in his office, pronto!"	Laura Watts 說：「嘿，Sonny，Dooley 警佐在他辦公室等你，快去！」
That's an entertaining idea, but you have work to do!	這主意是挺有意思，但你還有正事要做！
Ah, the Narcotics Office -- where undercover cops roam!	啊，緝毒組辦公室——臥底警察出沒的地方！
What? And spoil this wonderful air-conditioning?	什麼？破壞這麼棒的冷氣？
It's a genuine, LT&T black telephone.	這是一支道地的 LT&T 黑色電話。
Yes, there is a phone in the room.	沒錯，房間裡是有電話。
